id;spec;job_title;city;employer;schedule;skills;experience;published;salary_from;salary_to;currency
79522543;Маркетинговый аналитик;Старший эконометрист в центр маркетинговой аналитики (Big Data);Москва;МТС;;python, r, эконометрика, математическая статистика, дискретная математика, bi;От 3 до 6 лет;2023-04-19;;;
78879295;Маркетинговый аналитик;Аналитик отдела маркетинговых исследований;Благовещенск (Амурская область);Азиатско-Тихоокеанский Банк;;проведение презентаций, аналитические исследования, аналитическое мышление, проведение опросов, сбор и анализ информации, продвинутый пользователь пк, проведение опросов клиентов, ms powerpoint, статистический анализ, работа с большим объемом информации, статистика, анализ данных, работа с базами данных, excel, анкетирование, работа в условиях многозадачности, уверенный пользователь ms office, социологические исследования, прогнозирование, анализ рынка, маркетинговые исследования;От 1 года до 3 лет;2023-04-04;75000;75000;RUR
79890472;Маркетинговый аналитик;Аналитик в маркетинговые исследования;Санкт-Петербург;Белый Квадрат;;;От 1 года до 3 лет;2023-04-27;50000;120000;RUR
79747645;Маркетинговый аналитик;Стажер-маркетинговый аналитик;Санкт-Петербург;Digital Design;;грамотная речь, работа в команде, организаторские навыки, деловая коммуникация, грамотность, деловое общение, excel, анализ конкурентной среды, email маркетинг, подготовка презентаций, продвижение в социальных группах, уверенный пользователь пк;Нет опыта;2023-04-24;;;
79401337;Маркетинговый аналитик;Аналитик - исследователь (маркетинговые исследования);Санкт-Петербург;Profpoint;;market research, маркетинговые исследования, подготовка презентаций, анализ рынка, исследования рынка, ms excel;От 1 года до 3 лет;2023-04-26;40000;40000;RUR
79404142;Маркетинговый аналитик;Маркетинговый аналитик / Marketing analyst;Санкт-Петербург;Garage Eight;;аналитические способности, английский язык, гибкость, ориентация на результат, аналитическое мышление, тайм-менеджмент, ведение переговоров, маркетинговый анализ, аналитика, ответственность, аналитические исследования, маркетинговые исследования, sql, анализ рынка, crm;От 3 до 6 лет;2023-04-17;;;
79472720;Маркетинговый аналитик;Руководитель направления маркетинговой аналитики железнодорожных перевозок;Санкт-Петербург;Евросиб;;маркетинговые исследования, маркетинговый анализ, анализ рынка, логистика, стратегический маркетинг;Более 6 лет;2023-04-18;;;
78992804;Маркетинговый аналитик;Руководитель направления маркетинговой аналитики и отчетности;Краснодар;МТС;;структурированность, базы данных, sql запросы, аналитическая работа, анализ данных, прогнозирование, power bi, визуализация данных, конкурентная аналитика, подготовка презентаций, аналитическое мышление;От 3 до 6 лет;2023-04-17;95000;112000;RUR
75781873;Маркетинговый аналитик;Аналитик по маркетингу/Экономист-аналитик в отдел маркетинга;Михайловск (Ставропольский край);Завод-Лаборатория Цитрон;;;От 1 года до 3 лет;2023-04-28;60000;;RUR
78508713;Маркетинговый аналитик;Аналитик по маркетингу в Управление экономики;Волгоград;Сады Придонья;;1с: предприятие 8, excel, работа с большим объемом информации, работа в условиях многозадачности;От 1 года до 3 лет;2023-04-27;35800;42960;RUR
79531866;Маркетинговый аналитик;Менеджер аналитик по маркетингу;Симферополь;Вашеняк Юрий Григорьевич;;умение работать с excel и google sheets;От 1 года до 3 лет;2023-04-19;70000;200000;RUR
