id;spec;job_title;city;employer;schedule;skills;experience;published;salary_from;salary_to;currency
79143096;Финансовый аналитик;Финансовый аналитик (автобизнес);Одинцово;Кунцево, Технический центр;;продвинутый пользователь excel, подготовка презентаций, работа в условиях многозадачности, работа с большим объемом информации, формирование управленческой отчетности;От 1 года до 3 лет;2023-04-27;103000;115000;RUR
78126633;Финансовый аналитик;Финансовый аналитик;Видное;Албес;;план-фактный анализ бюджета, 1с: документооборот, расчет и анализ себестоимости продукции и услуг, планирование карьеры, 1с: управление предприятием;От 1 года до 3 лет;2023-04-21;100000;;RUR
78711654;Финансовый аналитик;Финансовый аналитик;Дзержинский;Городской Транзит;;финансовый анализ, план-фактный анализ бюджета, анализ текущих финансовых показателей, управленческая отчетность, бюджетирование, 1с: бухгалтерия;От 3 до 6 лет;2023-03-30;115000;;RUR
79589537;Финансовый аналитик;Финансовый аналитик;Домодедово;АкваФреш;;анализ бизнес показателей, аналитика, движение денежных средств, анализ данных, анализ финансовых показателей, подготовка управленческой отчетности, внутренний финансовый аудит, энтузиазм;От 3 до 6 лет;2023-04-20;80000;130000;RUR
79051515;Финансовый аналитик;Финансовый аналитик по производству;Подольск (Московская область);Фармстандарт-Медтехника;;;От 1 года до 3 лет;2023-04-07;80000;;RUR
78878711;Финансовый аналитик;Финансовый аналитик;Люберцы;Торговый дом-ВИК;;;От 3 до 6 лет;2023-04-04;;;
78778489;Финансовый аналитик;Старший финансовый аналитик;Орехово-Зуево;ВЕРОФАРМ;;;От 3 до 6 лет;2023-03-31;;;
78126693;Финансовый аналитик;Финансовый аналитик;Домодедово;Албес;;план-фактный анализ бюджета, 1с: документооборот, расчет и анализ себестоимости продукции и услуг, планирование карьеры, 1с: управление предприятием;От 1 года до 3 лет;2023-04-21;100000;;RUR
79323231;Финансовый аналитик;Помощник главного бухгалтера / финансовый аналитик;Химки;ФИТВЕНД;;1с: бухгалтерия, 1с: документооборот, ms excel, аналитический склад ума, навыки составления отчетности, анализ данных, статистический анализ, математическая статистика, математический анализ, сводные таблицы, google таблицы, работа в условиях многозадачности, сосредоточенность;От 1 года до 3 лет;2023-04-14;50000;50000;RUR
79046637;Финансовый аналитик;Финансовый аналитик;Владивосток;Бизнес-Консалт;;;От 3 до 6 лет;2023-04-28;200000;300000;RUR
78059938;Финансовый аналитик;Старший финансовый аналитик;Владивосток;Проект;;финансовый анализ, анализ текущих финансовых показателей, экономический анализ, анализ инвестиционных проектов, ms powerpoint;От 1 года до 3 лет;2023-04-24;100000;;RUR
79582205;Финансовый аналитик;Финансовый аналитик в г. Владивосток;Владивосток;Русская Рыбопромышленная Компания;;бюджетирование, план-факторный анализ, расчет kpi, бизнес-планирование, базы данных, бдр, бддс, ms excel, power pivot, power query, power bi, 1 с, управленческий учет, cima;От 3 до 6 лет;2023-04-20;;;
75587959;Финансовый аналитик;Ведущий финансовый аналитик;Владивосток;DNS Головной офис;;анализ текущих финансовых показателей, работа с большим объемом информации, ms powerpoint, деловая коммуникация, многозадачность;От 3 до 6 лет;2023-04-27;90000;100000;RUR
