id;spec;job_title;city;employer;schedule;experience;published;salary_from;salary_to;currency;skills
78966541;Финансовый аналитик;Финансовый аналитик;Йошкар-Ола;Лодки Поволжья;;;2023-04-05;50000;;RUR;анализ себестоимости, аналитическое мышление, анализ данных, прогнозирование, управленческая отчетность, бизнес-анализ, аналитические исследования, анализ финансовых показателей, аналитика, маркетплейсы, финансовый анализ, сводные таблицы, внутренний финансовый аудит
68337129;Финансовый аналитик;Финансовый аналитик;Йошкар-Ола;Коммерческий банк «Хлынов»;;;2023-03-30;40000;;RUR;кредитные договоры, финансовый анализ, ms powerpoint, бизнес-анализ, работа в команде
78939396;Финансовый аналитик;Младший финансовый аналитик;Казань;Маяк;;;2023-04-05;;;;аналитическое мышление, google таблицы, powerbi, ms power bi, ms excel
78808960;Финансовый аналитик;Аналитик (Финансовый блок операционных расходов);Казань;МАГНИТ, Розничная сеть;;;2023-04-03;;70000;RUR;работа с большим объемом информации, финансовая отчетность, план-фактный анализ бюджета, продвинутый пользователь ms excel, анализ финансовых показателей
78847541;Финансовый аналитик;Финансовый аналитик со знанием английского языка;Казань;Крупная торговая компания;;;2023-04-03;70000;;RUR;английский язык, финансовый анализ, ms powerpoint, управленческая отчетность, финансовая отчетность
78431277;Финансовый аналитик;Финансовый аналитик;Набережные Челны;ТК Доксал;;;2023-03-23;60000;;RUR;финансовый анализ, 1с: предприятие 8, финансовое планирование, управленческий учет, финансовая отчетность
78195244;Финансовый аналитик;Финансовый аналитик;Казань;БАНК КАЗАНИ, КБЭР;;;2023-04-03;;;;кредитные договоры, анализ финансовых показателей, ms access, 1c: финансы, анализ текущих финансовых показателей
78354236;Финансовый аналитик;Финансовый аналитик;Казань;ВТС;;;2023-03-21;60000;;RUR;финансовый анализ, ms powerpoint, управленческий учет, 1с: предприятие 8, экономический анализ
78682810;Финансовый аналитик;Эксперт по финансовому анализу инвестиционных проектов;Казань;билайн;;;2023-04-04;;;;
78517794;Финансовый аналитик;Финансовый аналитик / экономист;Набережные Челны;КАМАЗ Тормозные Системы;;;2023-03-24;;;;финансовый анализ, бюджетирование, управленческая отчетность, анализ фхд, финансовый контроль, финансовая отчетность, управление затратами
77555567;Финансовый аналитик;Финансовый аналитик;Казань;Группа компаний Эйдос;;;2023-03-13;80000;;RUR;
76328044;Финансовый аналитик;Финансовый контролер/Финансовый аналитик;Набережные Челны;АТОМ;;;2023-03-20;;;;финансовый анализ, бюджетирование, финансовый контроль, умение работать в режиме многозадачности, многозадачность, финансовая отчетность, подготовка презентаций, бизнес-анализ, ориентация на результат, работа в режиме многозадачности, анализ текущих финансовых показателей
77954688;Финансовый аналитик;Автор студенческих работ (Финансовый аналитик);Казань;Студсервис;;;2023-03-13;30000;90000;RUR;грамотная речь, деловое общение, телефонные переговоры, консультирование, работа с большим объемом информации
69379940;Финансовый аналитик;Финансовый аналитик;Ижевск;Комос Групп;;;2023-03-20;;;;
78348569;Финансовый аналитик;Начинающий специалист по финансовой аналитике;Ижевск;Кофе Лайк;;;2023-03-27;30000;;RUR;бухгалтерская отчетность, рсбу, контроль ведения налоговой отчетности, взаимодействие с контрольными органами, бухгалтерский учет, финансовая отчетность, ответственность, многозадачность, высокая обучаемость
78995549;Финансовый аналитик;Финансовый аналитик;Чебоксары;Консалтинговое агентство Бизнес-Альянс;;;2023-04-06;35000;38000;RUR;
78614555;Финансовый аналитик;Финансовый аналитик;Чебоксары;ЭлекКом Логистик;;;2023-04-06;33000;;RUR;
77843763;Финансовый аналитик;Финансовый аналитик (кредитный специалист);Чебоксары;Агентство по поддержке малого бизнеса в Чувашской Республике;;;2023-03-09;;;;пользователь пк, экономический анализ, финансовая отчетность, умение работать в команде, деловая этика, работа в команде
78958976;Финансовый аналитик;Финансовый аналитик (экономист);Иркутск;Смагина Александра Владимировна;;;2023-04-05;100000;;RUR;сводные таблицы, стратегическое мышление, аналитическое мышление, экономический анализ, анализ финансовых показателей, составление бизнес-плана, аналитика, управление рисками, креативность, 1c: финансы, тайм-менеджмент, опытный пользователь пк, творчество, умение анализировать, умение легко находить контакт с людьми, внимательность к мелочам, решение нестандартных задач, финансовый анализ, анализ текущих финансовых показателей, контроль и анализ ценообразования, план-фактный анализ бюджета
77886078;Финансовый аналитик;Финансовый аналитик;Иркутск;СТЭС;;;2023-03-21;80000;;RUR;
79001081;Финансовый аналитик;Финансовый аналитик / начинающий специалист;Красноярск;Совкомбанк;;;2023-04-06;40000;;RUR;подготовка презентаций, деловая коммуникация, деловая переписка, деловое общение, английский язык
77941316;Финансовый аналитик;Аналитик данных (финансовый мониторинг и валютный контроль);Красноярск;Центральный банк Российской Федерации;;;2023-03-13;;;;ms access, sql, vba, экономический анализ, power query, базы данных, анализ финансовых показателей, excel power pivot
77689342;Финансовый аналитик;Финансовый аналитик;Абакан;Гармония Здоровья;;;2023-03-17;50000;;RUR;ms outlook, ms powerpoint, 1с: предприятие 8, управленческая отчетность, финансовая отчетность
78925242;Финансовый аналитик;Аналитик финансово-экономического отдела;Киров (Кировская область);УФСИН России по Кировской области;;;2023-04-05;20000;;RUR;
78904715;Финансовый аналитик;Финансовый аналитик;Нижний Новгород;Sigmart;;;2023-04-04;48000;61000;RUR;аналитика, экономический анализ, сводные таблицы, google таблицы, анализ рынка, аналитические исследования, анализ данных, анализ финансовых показателей, подготовка отчетов, инвестиционная деятельность, баланс, аналитическое мышление, дебиторская задолженность, кредиторская задолженность, финансовый анализ, анализ текущих финансовых показателей, план-фактный анализ бюджета
78795026;Финансовый аналитик;Финансовый аналитик/менеджер в г. Сухум (Абхазия);Нижний Новгород;Салоны мебели и интерьера Домино;;;2023-04-01;70000;110000;RUR;
76727479;Финансовый аналитик;Финансовый аналитик (коммерческий контроллинг);Нижний Новгород;МТС;;;2023-04-03;;;;npv, инвестиционные риски, анализ финансовых показателей, оценка инвестиционных проектов, финансовый анализ
78372720;Финансовый аналитик;Финансовый аналитик отдела Лизинга;Нижний Новгород;ГК АГАТ;;;2023-04-05;45000;;RUR;пользователь пк, работа в команде, работа с большим объемом информации, деловая переписка, документальное сопровождение
77888803;Финансовый аналитик;Финансовый аналитик;Нижний Новгород;ГК Атриум;;;2023-03-10;;;;
78044475;Финансовый аналитик;Финансовый аналитик;Нижний Новгород;Автосалон152;;;2023-03-14;;;;расчет заработной платы, 1с: зарплата и управление персоналом, отчетность в фсс, финансовая отчетность, первичная документация, платежные поручения
76450235;Финансовый аналитик;Ведущий финансовый аналитик;Нижний Новгород;Нижегородская Фитнес Группа (сети фитнес-клубов World Class и ФизКульт);;;2023-03-29;;;;дебиторская задолженность, кредиторская задолженность, финансовый анализ, анализ текущих финансовых показателей, внешний финансовый аудит
78406487;Финансовый аналитик;Финансовый аналитик;Нижний Новгород;СБЕР;;;2023-03-22;;;;анализ фхд, анализ финансовых показателей, анализ бизнес показателей
78608318;Финансовый аналитик;Финансовый менеджер-аналитик;Нижний Новгород;Группа ГАЗ;;;2023-03-28;;;;
77550094;Финансовый аналитик;Финансовый аналитик (экономический блок);Нижний Новгород;Три Эс Груп;;;2023-03-22;110000;137500;RUR;управленческая отчетность, бюджетирование, анализ себестоимости, сводные таблицы, отчетность, анализ данных, подготовка отчетов, анализ затрат, анализ финансовых показателей, уверенный пользователь ms office, продвинутый пользователь excel, аналитические навыки, работа в условиях многозадачности
78539562;Финансовый аналитик;Финансовый аналитик / менеджер проекта;Нижний Новгород;LS.NET.RU;;;2023-03-26;;;;финансист, 1с: бухгалтерия и склад, 1с: зарплата и кадры, сбис, управление проектами, анализ финансовых показателей, финансовое планирование
70396396;Финансовый аналитик;Финансовый аналитик (Хайджин);Нижний Новгород;АНО Областное кадровое агентство;;;2023-03-23;45000;;RUR;английский язык, грамотная речь, обучение и развитие, корпоративная этика
74349931;Финансовый аналитик;Финансовый аналитик / эксперт по финансовому моделированию;Дзержинск (Нижегородская область);ДПО Пластик;;;2023-03-27;;;;финансовый анализ, ms powerpoint, анализ данных, корпоративные финансы, сбор и анализ информации
75943347;Финансовый аналитик;Финансовый аналитик/экономист;Нижний Новгород;Драйлок Текнолоджиз;;;2023-03-24;;;;анализ текущих финансовых показателей, экономический анализ, анализ затрат, анализ себестоимости, расчет себестоимости, бюджетирование, ms excel, ms powerpoint, расчет и анализ себестоимости продукции и услуг, финансовый анализ, cash flow, английский — b1 — средний, анализ финансовых показателей
77131528;Финансовый аналитик;Финансовый аналитик (г. Владимир);Нижний Новгород;Abi;;;2023-03-15;;;;факторный анализ, анализ себестоимости, планирование, экономический анализ
78014296;Финансовый аналитик;Финансовый аналитик (удаленно);Нижний Новгород;Нижегородсантехмонтаж;;;2023-03-14;50000;60000;RUR;swot анализ, ддс, бдр, юнит - экономика, подготовка управленческой отчетности, бюджетирование и планирование, финансовый анализ, анализ текущих финансовых показателей
78025667;Финансовый аналитик;Начальник отдела финансового анализа;Нижний Новгород;Abi;;;2023-03-14;;;;работа в команде, анализ продаж, работа в условиях многозадачности
78026888;Финансовый аналитик;Начальник отдела финансового анализа;Рязань;Abi;;;2023-03-14;;;;работа в команде, анализ продаж, работа в условиях многозадачности
78968517;Финансовый аналитик;Финансовый аналитик;Новосибирск;AYS GROUP;;;2023-04-06;70000;;RUR;экономический анализ, управленческая отчетность, анализ финансовых показателей, аналитическое мышление, умение работать в условиях многозадачности, подготовка управленческой отчетности, готовность к командировкам, финансовая отчетность, опытный пользователь пк
78837831;Финансовый аналитик;Финансовый аналитик;Новосибирск;СДЭК;;;2023-04-03;;;;мониторинг финансовых показателей, анализ доходности, рентабельность, анализ структуры затрат, разработка финансовых моделей, power bi, power query, аналитика, анализ финансовых показателей, ms power bi
77803601;Финансовый аналитик;Финансовый аналитик;Новосибирск;БЮРО БИЗНЕС-РЕШЕНИЙ;;;2023-04-05;45000;60000;RUR;ms powerpoint, финансовый анализ, подготовка презентаций, ms excel
78110132;Финансовый аналитик;Финансовый аналитик;Новосибирск;LIME RUSSIA;;;2023-04-04;;;;прогнозирование, английский язык, ms powerpoint, статистический анализ, бюджетирование
78176705;Финансовый аналитик;Финансовый аналитик (финансовый контролер);Новосибирск;Кварталы Немировича;;;2023-04-04;;60000;RUR;умение работать с большим объемом информации, excel, подготовка управленческой отчетности, 1с: предприятие 8
78747318;Финансовый аналитик;Экономист/ финансовый аналитик;Новосибирск;MARMALATO;;;2023-04-06;;50000;RUR;
78142012;Финансовый аналитик;Финансовый аналитик;Новосибирск;ГиД;;;2023-04-06;44000;;RUR;бухгалтерский учет, анализ данных, работа с большим объемом информации, финансовое планирование, аналитическое мышление, финансовый анализ, erp-системы на базе 1с, ms excel
78619974;Финансовый аналитик;Финансовый аналитик;Новосибирск;Теплострой;;;2023-04-03;55000;65000;RUR;
78602493;Финансовый аналитик;Финансовый аналитик (Академгородок);Новосибирск;АктивФинанс;;;2023-03-28;;;;финансовая отчетность, управленческая отчетность, анализ финансовых показателей, подготовка управленческой отчетности, умение работать в условиях многозадачности
78587841;Финансовый аналитик;Финансовый аналитик/Экономист;Новосибирск;Модульбанк;;;2023-03-27;;;;p&l, ms power bi, ms excel
78412725;Финансовый аналитик;Финансовый аналитик;Новосибирск;iFarm;;;2023-03-22;;;;cash flow, dpp, npv, irr, план-факт, разработка финансовых моделей, 1с: управление предприятием, инвестиционный анализ
77954687;Финансовый аналитик;Автор студенческих работ (Финансовый аналитик);Новосибирск;Студсервис;;;2023-03-13;30000;90000;RUR;грамотная речь, деловое общение, телефонные переговоры, консультирование, работа с большим объемом информации
78950709;Финансовый аналитик;Финансовый аналитик;Омск;Реактор, Автокомплекс;;;2023-04-05;80000;80000;RUR;
75910698;Финансовый аналитик;Финансовый аналитик;Омск;Ассоциация Хоккейный Клуб Авангард;;;2023-04-05;;;;управленческая отчетность, бюджетирование, финансовое моделирование, анализ данных, ms excel, ms power point
78627517;Финансовый аналитик;Финансовый менеджер-аналитик;Томск;Экспертсовет;;;2023-03-28;;;;экономический анализ, анализ финансовых показателей, экономический аудит, ответственность и пунктуальность, умение работать в условиях многозадачности, готовность к командному труду
77954684;Финансовый аналитик;Автор студенческих работ (Финансовый аналитик);Томск;Студсервис;;;2023-03-13;30000;90000;RUR;грамотная речь, деловое общение, телефонные переговоры, консультирование, работа с большим объемом информации
78898558;Финансовый аналитик;Финансовый аналитик;Москва;Автомаркет;;;2023-04-04;200000;;RUR;анализ текущих финансовых показателей, контроль и анализ ценообразования, аналитическое мышление, экономический анализ, экономическое моделирование
78028253;Финансовый аналитик;Финансовый аналитик;Москва;Фонд развития промышленности;;;2023-04-04;200000;;RUR;финансовый анализ, управление проектами, финансовое моделирование, инвестиционный анализ, аналитические способности
78759786;Финансовый аналитик;Финансовый аналитик-контролер;Москва;Finstar Financial Group;;;2023-04-06;180000;200000;RUR;финансовый анализ, английский язык, финансовая отчетность, экономический анализ, управленческая отчетность, ms sql, мсфо, ms excel, аналитика, анализ текущих финансовых показателей, работа с базами данных
69086367;Финансовый аналитик;Финансовый аналитик;Москва;Додо Пицца (ООО ДПМ Север);;;2023-04-05;200000;;RUR;анализ текущих финансовых показателей, контроль и анализ ценообразования, аналитическое мышление, экономический анализ, экономическое моделирование
79014832;Финансовый аналитик;Финансовый менеджер/Аналитик;Москва;Юрент;;;2023-04-06;100000;130000;RUR;план-фактный анализ бюджета, анализ финансовых показателей, подготовка презентаций, анализ текущих финансовых показателей, финансовое планирование, ms sql, ms powerpoint, финансовый анализ, отчетность, бюджетирование
78916185;Финансовый аналитик;Финансовый аналитик;Москва;Лашкевич Наталья Васильевна;;;2023-04-04;90000;150000;RUR;
78473320;Финансовый аналитик;Финансовый менеджер / финансовый аналитик;Москва;The Face Only;;;2023-04-04;120000;150000;RUR;аналитическое мышление, управленческая отчетность, анализ бизнес показателей, автоматизация процессов, анализ текущих финансовых показателей
77467754;Финансовый аналитик;Старший финансовый аналитик в отдел бизнес-анализа и развития проектов;Москва;УК Колмар;;;2023-04-06;250000;;RUR;acca, cfa, cima, ms office, 1c, бенчмаркинг
78584702;Финансовый аналитик;Ведущий финансовый аналитик;Москва;ПСБ Бизнес;;;2023-04-05;200000;;RUR;разработка методологии управленческой отчетности, ms power bi, продвинутый пользователь пк, excel, анализ финансовых показателей, 1с: предприятие 8, подготовка управленческой отчетности, умение работать с большим количеством информации, план-фактный анализ бюджета
78418696;Финансовый аналитик;Финансовый аналитик;Москва;Алейда;;;2023-04-06;70000;90000;RUR;удаленная работа, аналитическое мышление, quik, биржевые торги, аналитические навыки, уверенный пользователь ms office, skype, коммуникация, анализ данных, высокие коммуникативные навыки, работа в excel, планирование и организация, ответственность, инвестиции, инвестиционная деятельность, хорошая обучаемость, заинтересованность, умение работать в условиях многозадачности
79006093;Финансовый аналитик;Младший финансовый аналитик (Озон СНГ);Москва;Ozon;;;2023-04-06;;;;торговая площадка
78709814;Финансовый аналитик;Финансовый аналитик;Москва;ПСБ Бизнес;;;2023-04-05;130000;;RUR;оценка инвестиционных проектов, оценка бизнеса, npv, финансовый анализ, анализ инвестиционных проектов, экономический анализ, инвестиционный анализ, инвестиционная деятельность
78846396;Финансовый аналитик;Финансовый аналитик (финансовое моделирование);Москва;Группа компаний ДОНСТРОЙ;;;2023-04-03;150000;180000;RUR;
78275050;Финансовый аналитик;Финансовый менеджер-аналитик;Москва;Dreamx (ИП Саченков Тимофей Вячеславович);;;2023-04-04;70000;130000;RUR;
78872490;Финансовый аналитик;Финансовый аналитик;Москва;Вкусно — и точка;;;2023-04-04;;;;работа с большим объемом информации, анализ данных, ms excel, английский язык, demand planning
78928903;Финансовый аналитик;Финансовый аналитик / экономист;Москва;Ресурс Менеджмент;;;2023-04-05;100000;100000;RUR;ms excel, аналитические способности, тайм-менеджмент, ответственность и исполнительность, экономика, финансовый анализ, финансовый контроль
78854338;Финансовый аналитик;Финансовый аналитик;Москва;Техинвест;;;2023-04-06;100000;120000;RUR;финансовый анализ, анализ текущих финансовых показателей, план-фактный анализ бюджета, внутренний финансовый аудит, ms powerpoint, финансовая отчетность, управленческая отчетность, продвинутый пользователь ms excel, дебиторская задолженность, умение работать с большими объемами данных
78328754;Финансовый аналитик;Финансовый аналитик (по работе с проблемной задолженностью);Москва;Фонд развития промышленности;;;2023-04-05;170000;;RUR;финансовый анализ, бюджетирование и планирование, проектное финансирование, работа с проблемными заемщиками, риски: кредитные и финансовые
75762405;Финансовый аналитик;Финансовый аналитик;Москва;СБЕР;;;2023-04-05;;;;финансовый анализ, план-фактный анализ бюджета, анализ текущих финансовых показателей, контроль и анализ ценообразования, ms excel
78886246;Финансовый аналитик;Младший финансовый аналитик (Финансовый департамент Авто);Москва;Avilon Group;;;2023-04-04;90000;90000;RUR;управленческая отчетность, ms powerpoint, финансовая отчетность, планирование, контроль исполнения решений
78490116;Финансовый аналитик;Финансовый аналитик;Москва;Анта Рус;;;2023-04-05;100000;120000;RUR;
78926377;Финансовый аналитик;Финансовый аналитик;Москва;Ventra;;;2023-04-05;100000;;RUR;финансовый анализ, управленческая отчетность, p&l, cash flow, мсфо, рсбу
77842786;Финансовый аналитик;Финансовый аналитик;Москва;Яндекс;;;2023-04-05;;;;
78677697;Финансовый аналитик;Финансовый аналитик;Москва;Marketspace.pro;;;2023-04-04;;;;управленческая отчетность, финансовая отчетность, анализ бизнес показателей, многозадачность, google docs, работа с банками, дебиторская задолженность, кредиторская задолженность, финансовый анализ, анализ текущих финансовых показателей
78959762;Финансовый аналитик;Старший финансовый аналитик;Москва;Ozon;;;2023-04-05;;;;анализ текущих финансовых показателей, контроль и анализ ценообразования, фитнес, многозадачность, аналитическое мышление
78438227;Финансовый аналитик;Финансовый аналитик;Москва;Рассвет;;;2023-04-04;;;;
78979077;Финансовый аналитик;Аналитик в финансовую службу управления благосостоянием;Москва;СБЕР;;;2023-04-06;;;;
78590782;Финансовый аналитик;Финансовый аналитик;Москва;Avilon Group;;;2023-04-06;;130000;RUR;финансы, финансовая отчетность, управленческая отчетность, продвинутый пользователь ms excel, erp-системы на базе 1с
78926391;Финансовый аналитик;Финансовый аналитик;Москва;СДЭК;;;2023-04-05;;;;ms power bi, экономический анализ, power pivot, power query, финансовое планирование, power bi, бюджетирование, управленческий учет, формирование управленческой отчетности, анализ финансовых показателей, работа с большим объемом информации, анализ данных, сбор и анализ информации, финансовый анализ, план-фактный анализ бюджета
79001479;Финансовый аналитик;Финансовый аналитик (продажи);Москва;Детский Мир;;;2023-04-06;;;;управленческая отчетность, финансовая отчетность, формирование управленческой отчетности, анализ финансовых показателей, анализ текущих финансовых показателей, коммерческая маржа, mc excel, бюджетирование, продвинутый пользователь excel, финансовый анализ
78643153;Финансовый аналитик;Аналитик по финансовой отчетности;Москва;Медиапоинт;;;2023-04-06;;;;
78256360;Финансовый аналитик;Финансовый аналитик;Москва;Ван Груп Компани;;;2023-04-04;120000;;RUR;финансовый анализ, план-фактный анализ бюджета, анализ текущих финансовых показателей, ms powerpoint, ms access, аналитическое мышление, анализ данных, работа с базами данных, финансовая отчетность, финансовое планирование, краткосрочное бюджетирование и планирование, подготовка презентаций, ms excel
78916816;Финансовый аналитик;Финансовый аналитик;Москва;Ростелеком - Центры обработки данных;;;2023-04-04;;;;анализ финансовых показателей, управленческий учет, бюджетирование, бухгалтерский учет, финансовое планирование, 1c: бухгалтерия, мсфо, план-фактный анализ бюджета, ms excel, фэо, расчет и анализ себестоимости продукции и услуг, финансовое моделирование, анализ себестоимости
78899105;Финансовый аналитик;Финансовый аналитик (г. Химки);Москва;Комбинат;;;2023-04-04;120000;120000;RUR;финансовый анализ, контроль и анализ ценообразования, анализ текущих финансовых показателей, финансовая отчетность, финансовое планирование
78995271;Финансовый аналитик;Финансовый аналитик;Москва;СТРАТЕГИЯ;;;2023-04-06;;200000;RUR;
78883456;Финансовый аналитик;Финансовый менеджер-аналитик;Москва;МСД Паркинг;;;2023-04-04;120000;;RUR;английский язык, ведение отчетности, оформление документации, работа в excel, умение работать с большим количеством информации, работа с банками, финансовый анализ, план-фактный анализ бюджета
78877004;Финансовый аналитик;Финансовый аналитик;Москва;Docrobot;;;2023-04-04;;;;
79012402;Финансовый аналитик;Финансовый аналитик;Москва;Магнус Тех;;;2023-04-06;;;;аналитические исследования, долгосрочное бюджетирование и планирование, финансовое моделирование, экономический анализ, экономическое моделирование, составление бизнес-плана, финансовое планирование, управление денежными средствами, подготовка отчетов, аналитическое мышление
78860220;Финансовый аналитик;Финансовый менеджер / Аналитик экономист по маркетплейсам ( Wildberries, Ozon );Москва;Крутых Ирина;;;2023-04-03;60000;;RUR;
78962811;Финансовый аналитик;Финансовый аналитик;Москва;AFI Development;;;2023-04-05;;;;
78042439;Финансовый аналитик;Младший финансовый аналитик;Москва;Город Связи;;;2023-04-04;60000;70000;RUR;анализ затрат, аналитическое мышление, уверенный пользователь пк (word, excel), финансовая аналитика, желание учиться, продвинутый пользователь ms excel, финансовый контроль
78923204;Финансовый аналитик;Финансовый аналитик (нерыночные активы);Москва;Центральный банк Российской Федерации;;;2023-04-05;;;;vba, sql, анализ данных, python, аналитическое мышление, анализ финансовых показателей, ms excel
78843722;Финансовый аналитик;Финансовый аналитик;Москва;ГЛОРИЯ ДЖИНС;;;2023-04-03;;;;английский язык, аналитика, анализ финансовых показателей, excel, финансовый анализ
79001642;Финансовый аналитик;Старший финансовый аналитик;Москва;Иннотех, Группа компаний;;;2023-04-06;;;;
78961210;Финансовый аналитик;Ведущий экономист Управления планирования и финансового анализа;Москва;СБЕР;;;2023-04-05;;;;
78992314;Финансовый аналитик;Финансовый аналитик;Москва;Торговый Дом Авантаж;;;2023-04-06;;;;финансовый анализ, анализ текущих финансовых показателей, acca, консолидация управленческой отчетности, ms excel, p&l
78786744;Финансовый аналитик;Финансовый аналитик;Москва;Фитмост;;;2023-04-06;;;;анализ текущих финансовых показателей, ms powerpoint, анализ финансовых показателей, аналитическое мышление, умение адаптироваться, google таблицы, ms power bi, google sheets, финансовый анализ, внутренний финансовый аудит, контроль и анализ ценообразования
78609870;Финансовый аналитик;Финансовый аналитик (с навыком создания бизнес-презентаций);Москва;СБЕР;;;2023-04-05;;;;
78732123;Финансовый аналитик;Финансовый аналитик;Москва;Агат-РТ;;;2023-04-05;100000;;RUR;
77470212;Финансовый аналитик;Финансовый менеджер-аналитик;Москва;Благоустройство Запсиба;;;2023-04-05;100000;130000;RUR;
78732802;Финансовый аналитик;Финансовый аналитик;Москва;Уральская транспортная компания;;;2023-04-06;;;;
78063283;Финансовый аналитик;Финансовый аналитик;Москва;Фонд содействия кредитованию малого бизнеса Москвы;;;2023-04-05;;;;план-фактный анализ бюджета, аналитическое мышление, работа с большим объемом информации, excel
79006814;Финансовый аналитик;Финансовый аналитик по работе с проблемными активами;Москва;СБЕР;;;2023-04-06;;;;
78621373;Финансовый аналитик;Финансовый аналитик;Москва;Экто;;;2023-04-06;;;;работа с банками, управленческая отчетность, финансовая отчетность, депозиты, 1c: финансы, подготовка управленческой отчетности, дебиторская задолженность, кредиторская задолженность, анализ текущих финансовых показателей, финансовый анализ, внешний финансовый аудит, внутренний финансовый аудит, план-фактный анализ бюджета
78141200;Финансовый аналитик;Финансовый аналитик;Москва;QIWI;;;2023-04-06;;;;ms sql, python, sql, power bi, tableau, анализ данных, аналитическое мышление, финансовый анализ, numpy, бизнес-анализ, pandas, data analysis
78176752;Финансовый аналитик;Финансовый аналитик Маркетинга в Плюс и Фантех;Москва;Яндекс;;;2023-04-05;;;;
78856397;Финансовый аналитик;Финансовый аналитик;Москва;Оптиком, компания;;;2023-04-03;;;;
78437413;Финансовый аналитик;Финансовый аналитик;Москва;БКС Банк;;;2023-04-05;;;;управленческая отчетность, excel, знание банковских продуктов, умение анализировать, финансовая отчетность, sql, ms sql, финансовое планирование и моделирование, powerbi
78828271;Финансовый аналитик;Финансовый аналитик;Москва;Цифромед;;;2023-04-06;;;;финансовый анализ, план-фактный анализ бюджета, бюджетирование, управленческая отчетность, управленческий учет
78714825;Финансовый аналитик;Финансовый аналитик и контролер;Москва;Иннотек Интернасиональ;;;2023-04-05;;;;
78944941;Финансовый аналитик;Финансовый аналитик (по отчетности логистики);Москва;Черкизово, Группа предприятий;;;2023-04-05;;;;
78963515;Финансовый аналитик;Финансовый менеджер/аналитик/аудитор;Москва;Сириус;;;2023-04-05;;130000;RUR;анализ текущих финансовых показателей, консолидация финансовой отчетности, корпоративные финансы, финансовое моделирование, бюджетирование, финансовый контроль, финансовое планирование, 1с: предприятие 8, формирование бюджета, оптимизация бизнес-процессов, управленческая отчетность
