id;spec;job_title;city;employer;schedule;skills;experience;published;salary_from;salary_to;currency
78054122;Бизнес-аналитик;Бизнес-аналитик 1C (Core HR);Москва;Тинькофф;;bpmn, uml, 1с: зарплата и управление персоналом, 1с: управление персоналом, знание 1с, кадровый учет;От 3 до 6 лет;2023-04-13;;;
76822136;Бизнес-аналитик;Бизнес-аналитик направления HR;Москва;СИСТЭМ ЭЛЕКТРИК;;бизнес-анализ, 1с-битрикс, erp;От 3 до 6 лет;2023-04-10;;;
79110837;Бизнес-аналитик;Бизнес-аналитик;Москва;Смарт Консалтинг;;ms visio, ms powerpoint, bpm, описание бизнес-процессов, проведение опросов;От 1 года до 3 лет;2023-04-10;;;
77850889;Бизнес-аналитик;Бизнес-аналитик (технолог);Москва;Комус;;ms visio, ms office, бизнес-анализ, разработка регламентов, разработка инструкций, оптимизация бизнес-процессов, подготовка отчетов, работа в условиях многозадачности;От 3 до 6 лет;2023-04-07;;;
79274232;Бизнес-аналитик;Бизнес / системный аналитик;Москва;МедБизнесКонсалтинг;;;От 3 до 6 лет;2023-04-13;;;
79075058;Бизнес-аналитик;Бизнес-аналитик/Менеджер бизнес-процессов;Москва;Центр Днк Тест;;idef0, реинжиниринг бизнес-процессов, ms visio, business studio, аналитическое мышление;От 3 до 6 лет;2023-04-10;60000;80000;RUR
51092225;Бизнес-аналитик;Аналитик по описанию бизнес-процессов;Москва;Филиал ФКУ Налог-Сервис ФНС России по ЦОД в г.Москве;;;От 1 года до 3 лет;2023-04-21;;;
73900458;Бизнес-аналитик;Системный аналитик/Бизнес аналитик (депозитарная деятельность);Москва;Национальный расчетный депозитарий;;bpmn, uml, системный анализ, xml, бизнес-анализ, депозитарная деятельность, ценные бумаги, финансовый рынок;От 3 до 6 лет;2023-04-13;;;
79254739;Бизнес-аналитик;Бизнес-аналитик B2B Taxi;Москва;АТОМ;;;От 3 до 6 лет;2023-04-13;;;
75736796;Бизнес-аналитик;Главный кредитный аналитик крупного бизнеса;Москва;Совкомбанк;;анализ фхд, бухгалтерская отчетность, кредитование крупного бизнеса, мфсо;От 3 до 6 лет;2023-04-20;;;
77019952;Бизнес-аналитик;Ведущий системный/бизнес аналитик;Москва;Корпорация ЭЛАР;;uml, bpmn, электронный документооборот, управление проектами, аналитическое мышление, разработка проектной документации, bpwin;От 1 года до 3 лет;2023-04-10;;;
79008536;Бизнес-аналитик;Системный/Бизнес аналитик;Москва;Datanomica;;soa, bpmn, uml, soap, idef0, rest, xml, json api, agile, анализ требований, работа с банками, системный анализ;От 3 до 6 лет;2023-04-06;;;
79172178;Бизнес-аналитик;Бизнес-аналитик (стажер) в Яндекс;Москва;Яндекс;;;Нет опыта;2023-04-11;;;
75545510;Бизнес-аналитик;Системный/Бизнес-аналитик;Москва;Ростелеком-Солар;;английский язык, информационные технологии, sql, мониторинг рынка, uml, bpmn, aris;От 3 до 6 лет;2023-04-06;;;
77596092;Бизнес-аналитик;Бизнес-аналитик;Москва;TerraLink;;;От 1 года до 3 лет;2023-04-01;;;
78996313;Бизнес-аналитик;Ведущий бизнес-аналитик;Москва;Совкомбанк Лизинг;;;От 1 года до 3 лет;2023-04-06;;;
79159256;Бизнес-аналитик;Старший бизнес-аналитик (Цифровой рубль);Москва;РОСБАНК;;;От 3 до 6 лет;2023-04-11;;;
79101165;Бизнес-аналитик;Business Analyst (Technical Support Department);Москва;Лаборатория Касперского;;linux, английский язык, use case analysis, коммуникация, английский язык (intermediate), работа в условиях многозадачности;От 1 года до 3 лет;2023-04-17;;;
72112934;Бизнес-аналитик;Бизнес-аналитик 1С ERP (дистрибуция, оптовая торговля, электронная коммерция);Москва;МИР ИНСТРУМЕНТА;;1с: управление торговлей, 1с программирование, 1с: предприятие 8, erp;От 3 до 6 лет;2023-04-16;;;
77608978;Бизнес-аналитик;Бизнес-аналитик (проект розничный кредитный конвейер);Москва;Банк ВТБ (ПАО);;ms visio, bpmn, aris, бизнес-анализ, кредитный конвейер;От 3 до 6 лет;2023-04-12;;;
78057383;Бизнес-аналитик;Middle Business Analyst / Бизнес аналитик (удаленная работа);Москва;Sensei;;управление проектами, бизнес-анализ, бизнес-процессы, ведение переговоров, коммуникативные навыки, стремление к профессиональному росту, bpmn, amocrm, crm, грамотная речь, тайм-менеджмент, инициативность;От 1 года до 3 лет;2023-04-13;50000;;RUR
78784423;Бизнес-аналитик;Бизнес-аналитик;Москва;Manpower;;;От 1 года до 3 лет;2023-03-31;;;
78774710;Бизнес-аналитик;Бизнес аналитик;Москва;Лига Цифровой Экономики;;atlassian jira, atlassian confluence, sql, работа с базами данных;От 1 года до 3 лет;2023-03-31;;;
79364765;Бизнес-аналитик;"Консультант/Бизнес-аналитик по предметной области ""ТОиР промышленного оборудования, EAM, RCM, APM""";Москва;Простоев.НЕТ;;;От 3 до 6 лет;2023-04-17;;;
78772245;Бизнес-аналитик;Бизнес-аналитик;Москва;DSSL;;;От 1 года до 3 лет;2023-03-31;;;
78763786;Бизнес-аналитик;Бизнес-аналитик;Москва;Dalli служба доставки;;работа в команде, системное мышление, аналитическое мышление, умение расставлять приоритеты, bpmn;Более 6 лет;2023-03-31;80000;200000;RUR
78961137;Бизнес-аналитик;Бизнес-аналитик (CRM);Москва;СберЛизинг;;управление проектами, terrasoft crm, atlassian confluence, bpmn, системный анализ, бизнес-анализ;От 1 года до 3 лет;2023-04-05;;;
75885866;Бизнес-аналитик;Бизнес-аналитик (Конкурсный канал продаж);Москва;Комус;;bpmn, организаторские навыки, креативность, idef0, use case analysis;От 1 года до 3 лет;2023-04-10;;;
78756979;Бизнес-аналитик;Бизнес-аналитик;Москва;СБЕРАВТО;;sql, power bi, power query, excel, моделирование бизнес процессов, бизнес-анализ, аналитика;От 1 года до 3 лет;2023-03-31;;;
67824352;Бизнес-аналитик;Главный бизнес-аналитик Отдела бизнес анализа;Москва;Recruitment Boutique S.M.Art;;английский язык, финансовое моделирование, acca;Более 6 лет;2023-04-10;;;
78948869;Бизнес-аналитик;Бизнес-аналитик (BI);Москва;КСК ЭКСПЕРТ;;olap-cube, bi, анализ бизнес показателей, business intelligence systems, сбор и анализ информации;От 1 года до 3 лет;2023-04-05;200000;;RUR
78749168;Бизнес-аналитик;Бизнес-аналитик;Москва;МОСГАЗ;;;От 3 до 6 лет;2023-03-31;;;
78420271;Бизнес-аналитик;Бизнес-аналитик (CJE);Москва;Росгосстрах;;;От 3 до 6 лет;2023-04-05;;;
79258403;Бизнес-аналитик;Senior Business Analyst;Москва;Lamoda Tech;;sql, python, power bi, статистический анализ, математическая статистика;От 3 до 6 лет;2023-04-13;;;
78300946;Бизнес-аналитик;Бизнес-аналитик данных;Москва;Армтек;;sql, ms sql;От 1 года до 3 лет;2023-04-05;;100000;RUR
79121754;Бизнес-аналитик;Руководитель бизнес-аналитики (г. Казань);Москва;СИБУР, Группа компаний;;английский язык, ms powerpoint, аналитическое мышление, анализ рынка, анализ данных, b2b маркетинг, market research, прогнозирование, бизнес-анализ;От 3 до 6 лет;2023-04-10;;;
79121038;Бизнес-аналитик;Бизнес-аналитик со знанием SQL;Москва;СБЕР;;bpmn, ms visio, aris, оптимизация бизнес-процессов, базы данных, работа с базами данных, бизнес-анализ, agile project management, автоматизация процессов, cистемы управления базами данных, informatica, sql, ms sql server;От 1 года до 3 лет;2023-04-10;;;
