id;spec;job_title;city;employer;schedule;skills;experience;published;salary_from;salary_to;currency
79232530;Аналитик данных;Аналитик данных;Новосибирск;Центр финансовых технологий;;ms powerpoint, работа в команде, анализ данных, деловое общение, vba;От 1 года до 3 лет;2023-04-24;;;
79661029;Аналитик данных;Аналитик данных в отдел аудита;Новосибирск;СБЕР;;;Нет опыта;2023-04-21;;;
67224916;Аналитик данных;Аналитик (хранилище данных);Новосибирск;Группа компаний С7;;sql, анализ данных, data analysis;От 1 года до 3 лет;2023-04-24;;;
79117416;Аналитик данных;Аналитик данных (Senior/Middle+);Новосибирск;Тинькофф;;;Более 6 лет;2023-04-10;;200000;RUR
77800028;Аналитик данных;Аналитик (больших данных);Новосибирск;ГБУЗ НСО МИАЦ;;python, sql, bpmn, uml, oracle pl/sql;От 1 года до 3 лет;2023-04-10;60000;60000;RUR
78890801;Аналитик данных;Аналитик данных;Новосибирск;Aurus;;аналитика данных, elastic search, lucene, grafana, logstash, kafka;От 3 до 6 лет;2023-04-04;;;
78723382;Аналитик данных;Аналитик/Разработчик проверки качества данных;Омск;СБЕР;;;От 1 года до 3 лет;2023-03-30;110000;170000;RUR
79891449;Аналитик данных;Финансовый аналитик (большие базы данных);Горно-Алтайск;Всесезонный курорт Манжерок;;;От 3 до 6 лет;2023-04-27;;;
79890199;Аналитик данных;Аналитик Данных;Томск;Обрсоюз;;;От 3 до 6 лет;2023-04-27;;;
79919594;Аналитик данных;Аналитик данных;Москва;Автомакон;;python, pandas, sql, ml;От 1 года до 3 лет;2023-04-28;110000;250000;RUR
78964240;Аналитик данных;Аналитик данных;Москва;Дёке Экстружн;;power bi, аналитические исследования, анализ бизнес показателей, анализ данных, 1с: комплексная автоматизация, 1c erp, 1с: управление предприятием, автоматизация процессов, data analysis, 1с: управление торговлей, modus bi, ms excel, ms office, аналитическое мышление, расчет премий и бонусов, бизнес-моделирование, бизнес-анализ, описание бизнес-процессов;От 3 до 6 лет;2023-04-26;230000;;RUR
79500682;Аналитик данных;Аналитик данных;Москва;Лента, федеральная розничная сеть;;аналитическое мышление, sql, python, power bi;От 1 года до 3 лет;2023-04-28;;;
79795192;Аналитик данных;Аналитик данных / Специалист по работе с базами данных;Москва;Гринпис (Greenpeace);;английский язык, ms access, ms powerpoint, работа с базами данных, google docs, работа с большим объемом информации, базы данных, умение работать в коллективе, microsoft access, sql;От 1 года до 3 лет;2023-04-25;91900;114700;RUR
79105527;Аналитик данных;Аналитик данных (удаленно, онлайн-школа);Москва;Ameli Soul;;аналитическое мышление, анализ данных, деловое общение, ориентация на результат, ms powerpoint, работа с большим объемом информации, умение слушать и слышать;От 1 года до 3 лет;2023-04-28;70000;;RUR
79774234;Аналитик данных;Аналитик данных (IT департамент);Москва;Форум-Авто;;английский язык, etl, аналитика, визуализация данных, ms sql, qilik;От 1 года до 3 лет;2023-04-25;205000;205000;RUR
79903357;Аналитик данных;Аналитик данных;Москва;Северсталь;;субд, работа с базами данных, sql, power bi;От 1 года до 3 лет;2023-04-28;;;
79893566;Аналитик данных;Junior Аналитик Данных в продукт Smart Rollout (Big Data);Москва;МТС;;sql, python, spark;От 1 года до 3 лет;2023-04-27;;;
78721862;Аналитик данных;Аналитик ГЕО данных;Москва;ГАУ ИНСТИТУТ ГЕНПЛАНА МОСКВЫ;;qgis, arcgis, гис, sql, postgresql;От 1 года до 3 лет;2023-04-26;110000;;RUR
79841648;Аналитик данных;Аналитик баз данных (статистика);Москва;Росагролизинг;;;От 1 года до 3 лет;2023-04-26;;;
79839563;Аналитик данных;Аналитик данных / Data Analyst;Москва;Марс;;;От 1 года до 3 лет;2023-04-26;;;
79082205;Аналитик данных;Аналитик данных;Москва;TEXX, компания;;умение работать с программами word, excel, power point, аналитическое мышление, формирование отчетности, работа с большим объемом информации;Нет опыта;2023-04-28;55000;;RUR
79923881;Аналитик данных;Аналитик данных;Москва;Совкомбанк;;;От 1 года до 3 лет;2023-04-28;;;
76052926;Аналитик данных;Аналитик данных | BI developer (Tableau);Москва;Сеть Партнерств;;;От 3 до 6 лет;2023-04-28;200000;;RUR
79790691;Аналитик данных;Аналитик данных;Москва;ВСК, САО;;;От 1 года до 3 лет;2023-04-25;;;
78663344;Аналитик данных;Аналитик данных в Маркет для бизнеса;Москва;Яндекс;;python, sql, визуализация данных;От 3 до 6 лет;2023-04-28;;;
79779869;Аналитик данных;Аналитик данных/ Дата аналитик;Москва;Неофлекс;;hadoop, ms sql, удаленная работа, dwh, big data, ms excel, python, анализ данных;От 3 до 6 лет;2023-04-25;;;
79789476;Аналитик данных;Аналитик данных;Москва;FUN&SUN;;business intelligence systems, ms sql, postgresql, python, greenplum, timescaledb, superset;От 3 до 6 лет;2023-04-25;;;
79127460;Аналитик данных;Аналитик данных / Data Analyst;Москва;#IZUM;;экономический анализ, аналитика продаж, бюджетирование, ценообразование, аналитика, roistat, экономическое моделирование;От 1 года до 3 лет;2023-04-25;;;
79838615;Аналитик данных;Аналитик данных;Москва;СБЕР;;;От 3 до 6 лет;2023-04-26;;;
79864793;Аналитик данных;Аналитик данных SQL;Москва;ГБУ Агентство инноваций Москвы;;;От 3 до 6 лет;2023-04-27;;;
78939135;Аналитик данных;Аналитик данных (Data Analyst);Москва;Национальный исследовательский университет Высшая школа экономики;;c++, ms sql server, python, sql, анализ данных, data mining, power bi, математическая статистика, математическое моделирование, data analysis, java, базы данных, работа с базами данных, аналитические исследования;От 3 до 6 лет;2023-04-26;;130000;RUR
79303970;Аналитик данных;Аналитик данных;Москва;Дрожь Бьюти;;;От 1 года до 3 лет;2023-04-26;70000;;RUR
79889558;Аналитик данных;Аналитик данных в группу управления метаданными;Москва;МТС;;data catalog, dmbok dama, business glossary, data governance, анализ данных;От 1 года до 3 лет;2023-04-27;;;
77541047;Аналитик данных;Аналитик данных / Data analyst;Москва;СберМегаМаркет;;sql, olap, power bi, аналитика;От 1 года до 3 лет;2023-04-28;;;
77502305;Аналитик данных;Аналитик данных / Data analyst;Москва;Самокат (ООО Умный ритейл);;sql, tableau, bi, работа с большим объемом информации, ms excel;От 1 года до 3 лет;2023-04-28;;;
78126292;Аналитик данных;Аналитик данных;Москва;ГБУЗ ЦЛО ДЗМ;;работа с большим объемом информации, работа с базами данных, ms powerpoint, анализ данных, базы данных;От 1 года до 3 лет;2023-04-25;;;
79838174;Аналитик данных;Аналитик данных (DBT);Москва;Газпромбанк;;;От 1 года до 3 лет;2023-04-26;;;
79479719;Аналитик данных;Аналитик данных;Москва;Цифромед;;python, sql, статистический анализ, bpmn, uml, etl, powerbi, r, bigdata, machine learning;От 3 до 6 лет;2023-04-27;;;
79263061;Аналитик данных;Аналитик данных;Москва;Carcade Leasing;;vba, ms sql, ms power bi, sql, ms excel, анализ данных, ведение отчетности;От 1 года до 3 лет;2023-04-28;;;
76240797;Аналитик данных;Аналитик данных;Москва;РСХБ-Интех;;;Нет опыта;2023-04-25;;;
79886152;Аналитик данных;Аналитик данных;Москва;Ventra;;power bi, oracle bi, ms power bi, работа с большим объемом информации, аналитические способности, работа с базами данных, аналитические исследования, анализ данных;От 3 до 6 лет;2023-04-27;;;
79869509;Аналитик данных;Аналитик данных (Fine BI);Москва;Skipp.pro;;fine bi, sql;От 3 до 6 лет;2023-04-27;;;
79706584;Аналитик данных;Программист-аналитик данных (Стажер);Москва;ИК СИБИНТЕК;;ms sql, sql, sap erp, знание excel, excel, vba, access, transact-sql, pl-sql, sap, ms office;Нет опыта;2023-04-24;;;
79774050;Аналитик данных;Аналитик данных;Москва;ЕвроХим, Минерально-Химическая Компания;;;От 1 года до 3 лет;2023-04-25;;;
78127543;Аналитик данных;Аналитик данных;Москва;Мираторг, Агропромышленный холдинг;;;От 3 до 6 лет;2023-04-28;;;
78309106;Аналитик данных;Аналитик данных;Москва;билайн;;ms sql, субд, postgresql, oracle, teradata, qliksense, tableau, superset, python, hadoop;От 1 года до 3 лет;2023-04-28;;;
79885403;Аналитик данных;Аналитик данных, Витрины данных;Москва;WILDBERRIES;;sql, python, postgresql, pandas, математическое моделирование, анализ временных рядов, теория вероятностей, ml;От 1 года до 3 лет;2023-04-27;;;
78772632;Аналитик данных;Аналитик базы данных / Специалист Excel (Балашиха);Москва;INTERSTONE;;;От 1 года до 3 лет;2023-04-27;70000;;RUR
78964975;Аналитик данных;Аналитик данных ( ClickHouse );Москва;АНО ЦИСМ;;clickhouse, sql;От 1 года до 3 лет;2023-04-26;;;
79499449;Аналитик данных;Аналитик данных (финансовое направление);Москва;ТрансЛом;;;От 3 до 6 лет;2023-04-24;145000;;RUR
79724096;Аналитик данных;Аналитик данных;Москва;М.Видео-Эльдорадо;;python, sql, tableau, работа с большим объемом информации, прогнозирование;От 1 года до 3 лет;2023-04-24;;;
78637745;Аналитик данных;Аналитик данных;Москва;Альфа-Банк;;sql, scrum, анализ данных, ms powerpoint;От 1 года до 3 лет;2023-04-24;;;
79672685;Аналитик данных;Аналитик данных / специалист по разработке отчетов;Москва;Арлайт РУС;;ad hoc analysis, отчетность, ms powerpoint, bi, ms excel, tableau, анализ бизнес показателей, анализ данных, навыки презентации, аналитическое мышление, умение принимать решения, деловая коммуникация, генерация идей;От 1 года до 3 лет;2023-04-26;;;
79106964;Аналитик данных;Аналитик данных (Коммерческий блок);Москва;Т1 Интеграция;;;От 1 года до 3 лет;2023-04-26;;;
79814897;Аналитик данных;Аналитик данных;Москва;Integraaal;;abc-анализ, анализ рынка, аналитическое мышление, анализ продаж, умение работать в коллективе, abc analysis;От 1 года до 3 лет;2023-04-26;;;
70368551;Аналитик данных;Аналитик данных (клиентский опыт);Москва;Тинькофф;;python, sql, математическая статистика, анализ данных;От 1 года до 3 лет;2023-04-25;;;
77848600;Аналитик данных;Аналитик данных (операционный маркетинг);Москва;Лента, федеральная розничная сеть;;sql;От 3 до 6 лет;2023-04-26;;;
77436241;Аналитик данных;Аналитик данных (SQL);Москва;WILDBERRIES;;ms sql, бизнес-анализ, управленческая отчетность, ms excel;От 1 года до 3 лет;2023-04-27;;;
79270707;Аналитик данных;Аналитик данных;Москва;ГНИВЦ;;sql;От 3 до 6 лет;2023-04-25;;;
79225814;Аналитик данных;Аналитик данных (SQL);Москва;Микрокредитная Компания Кредито24;;анализ данных, аналитические исследования, работа с большим объемом информации, ms sql;От 1 года до 3 лет;2023-04-27;;;
78632808;Аналитик данных;Аналитик данных в Data Office;Москва;VK;;ms sql, python, анализ данных, clickhouse, hadoop;От 1 года до 3 лет;2023-04-24;;;
79837096;Аналитик данных;Аналитик данных (Отдел бизнес-планирования и аналитического сопровождения бизнеса);Москва;Банк ВТБ (ПАО);;ms sql, sql, продвинутый уровень sql(аналитические функции, подзапросы, хранимые процедуры, оптимизация запросов), продвинутый уровень ms office (макросы), субд, анализ данных, системное мышление, знание основ финансового анализа, ms excel, teradata, python, hadoop, знание классических банковских продуктов, понимание инвестиционных продуктов, знание математической статистики и методов анализа данных;От 1 года до 3 лет;2023-04-26;;;
79708385;Аналитик данных;Аналитик данных (продукт Поиск);Москва;Комус;;веб-аналитика, визуализация данных, статистический анализ, аналитические исследования, a/b тесты, sql, python;От 1 года до 3 лет;2023-04-24;;;
79012951;Аналитик данных;Аналитик данных SQL/Python;Москва;Tele2;;;От 3 до 6 лет;2023-04-24;;;
78687196;Аналитик данных;Продуктовый аналитик/Аналитик данных;Москва;Х5 Group;;sql, business intelligence systems, python, a/b тесты, powerbi, умение работать в условиях многозадачности, коммуникабельность;От 3 до 6 лет;2023-04-28;;;
78632172;Аналитик данных;Информационный инженер (аналитик данных);Москва;Группа Компаний «ОСНОВА»;;;От 1 года до 3 лет;2023-04-27;80000;80000;RUR
78759476;Аналитик данных;Аналитик данных;Москва;билайн;;sql, python;От 1 года до 3 лет;2023-04-27;;;
79741946;Аналитик данных;Аналитик в розничную команду данных;Москва;Райффайзен Банк;;;От 3 до 6 лет;2023-04-24;;;
78711842;Аналитик данных;Аналитик данных/Data Analyst;Москва;Sape;;grafana, power bi, дашборды, spark, python, sql, аналитическое мышление, проведение тестирований, a/b тесты, теория вероятностей, математическая статистика;От 3 до 6 лет;2023-04-26;;;
77450912;Аналитик данных;Аналитик данных;Москва;Электронная торговая площадка Газпромбанка;;sql, python, математическая статистика, data analysis, математический анализ, алгоритмы;От 1 года до 3 лет;2023-04-26;;;
79012615;Аналитик данных;Аналитик данных / Data Analyst (Junior);Москва;Щербин Алексей Сергеевич;;английский язык, аналитический склад ума, анализ данных, работа с большим объемом информации, математическая статистика, подготовка презентаций, математический анализ;Нет опыта;2023-04-20;40000;60000;RUR
78561259;Аналитик данных;Аналитик данных CV;Москва;Северсталь;;opencv, python, deep learning, аналитическое мышление;От 1 года до 3 лет;2023-04-26;;;
79428096;Аналитик данных;Аналитик/Специалист по обработке данных (DP, Market Research) - с возможностью удаленки;Москва;Profi Online Research;;ibm spss, статистический анализ, маркетинговые исследования, ms excel, математическая статистика, статистика, социологические исследования, анализ данных, работа с базами данных, работа с большим объемом информации;От 1 года до 3 лет;2023-04-27;55000;95000;RUR
79708402;Аналитик данных;Аналитик данных (е-commerce направление);Москва;Комус;;анализ данных, аналитическое мышление, ms sql, google analytics, power bi, python, статистический анализ, sap business objects, tableau;От 3 до 6 лет;2023-04-24;;;
78671690;Аналитик данных;Middle Аналитик данных;Москва;Московская Биржа;;sql;От 3 до 6 лет;2023-04-24;;;
79658240;Аналитик данных;Аналитик данных SQL middle (офис);Москва;PA Profrecrut (ИП Камовская Ирина Вячеславовна);;sql, подготовка отчетов, работа с большим объемом информации, внимательность, усидчивость, python, ms excel, работа в офисе;От 1 года до 3 лет;2023-04-21;160000;180000;RUR
79094584;Аналитик данных;Аналитик данных;Москва;Космос Про Медиа;;python, работа с большим объемом информации, аналитическое мышление, базы данных, анализ данных;От 3 до 6 лет;2023-04-28;;;
77097842;Аналитик данных;Ведущий аналитик данных;Москва;Московская Биржа;;sql;От 1 года до 3 лет;2023-04-24;;;
79046097;Аналитик данных;Аналитик данных;Москва;Банк ВТБ (ПАО);;;От 1 года до 3 лет;2023-04-21;;;
79651982;Аналитик данных;Аналитик данных;Москва;ВебБустер;;smm, orm, serm, работа с системами аналитики, internet marketing, подготовка презентаций, аналитическое мышление, excel, русский язык;Нет опыта;2023-04-21;25000;;RUR
79888104;Аналитик данных;Аналитик Данных;Москва;Лига Цифровой Экономики;;sql, автоматизация процессов, bpmn, базы данных, системный анализ, анализ данных;От 3 до 6 лет;2023-04-27;;;
78590512;Аналитик данных;BI аналитик / Аналитик данных;Москва;БизнесАвтоматика, НПЦ;;sql, ms visio, tableau, управление проектами, проектирование пользовательских интерфейсов, oracle pl/sql, python, ms powerpoint, субд, oracle bi, postgresql;От 1 года до 3 лет;2023-04-26;;;
